0.69511,20.5,0.13151
0.68304,21,0.13151
0.67122,21.5,0.13151
0.65169,22,0.13151
0.63988,22.5,0.13151
0.64739,23,0.13151
0.5908,24,0.13151
0.57866,24.5,0.13151
0.55932,25,0.13151
0.54129,25.5,0.13151
0.52409,26,0.13151
0.48322,26.5,0.13151
0.43664,27,0.13151
0.77309,18,0.12877
0.74052,19,0.12877
0.73355,19.5,0.12877
0.72168,20,0.12877
0.71045,20.5,0.12877
0.69513,21,0.12877
0.68425,21.5,0.12877
0.66921,22,0.12877
0.65747,22.5,0.12877
0.67115,23,0.12877
0.61374,24,0.12877
0.60087,24.5,0.12877
0.58357,25,0.12877
0.57017,25.5,0.12877
0.54926,26,0.12877
0.54525,26.5,0.12877
0.53334,27,0.12877
0.73722,18,0.12603
0.71207,19,0.12603
0.7025,19.5,0.12603
0.68829,20,0.12603
0.67518,20.5,0.12603
0.66255,21,0.12603
0.65405,21.5,0.12603
0.63699,22,0.12603
0.62345,22.5,0.12603
0.63591,23,0.12603
0.57716,24,0.12603
0.5621,24.5,0.12603
0.54233,25,0.12603
0.5234,25.5,0.12603
0.51311,26,0.12603
0.50273,26.5,0.12603
0.48646,27,0.12603
0.78685,18,0.12329
0.75095,19,0.12329
0.74061,19.5,0.12329
0.72587,20,0.12329
0.70751,20.5,0.12329
0.69522,21,0.12329
0.68729,21.5,0.12329
0.67468,22,0.12329
0.66166,22.5,0.12329
0.6787,23,0.12329
0.62742,24,0.12329
0.61641,24.5,0.12329
0.60085,25,0.12329
0.5865,25.5,0.12329
0.57302,26,0.12329
0.57676,26.5,0.12329
0.5727,27,0.12329
0.74609,18,0.12055
0.72235,19,0.12055
0.71337,19.5,0.12055
0.69389,20,0.12055
0.68157,20.5,0.12055
0.66958,21,0.12055
0.66172,21.5,0.12055
0.64493,22,0.12055
0.63169,22.5,0.12055
0.64503,23,0.12055
0.58572,24,0.12055
0.57369,24.5,0.12055
0.55371,25,0.12055
0.53457,25.5,0.12055
0.51577,26,0.12055
0.50818,26.5,0.12055
0.49169,27,0.12055
0.81597,18,0.11781
0.77671,19,0.11781
0.76749,19.5,0.11781
0.75379,20,0.11781
0.7365,20.5,0.11781
0.72665,21,0.11781
0.71731,21.5,0.11781
0.70368,22,0.11781
0.69451,22.5,0.11781
0.71091,23,0.11781
0.66326,24,0.11781
0.65432,24.5,0.11781
0.64103,25,0.11781
0.62953,25.5,0.11781
0.61658,26,0.11781
0.61599,26.5,0.11781
0.61058,27,0.11781
0.84851,18,0.11507
0.81017,19,0.11507
0.80177,19.5,0.11507
0.78883,20,0.11507
0.7781,20.5,0.11507
0.7687,21,0.11507
0.75999,21.5,0.11507
0.74706,22,0.11507
0.73883,22.5,0.11507
0.76076,23,0.11507
0.71476,24,0.11507
0.70732,24.5,0.11507
0.69568,25,0.11507
0.68613,25.5,0.11507
0.66676,26,0.11507
0.67475,26.5,0.11507
0.6779,27,0.11507
0.85427,18,0.11233
0.82889,19,0.11233
0.82198,19.5,0.11233
0.81025,20,0.11233
0.80073,20.5,0.11233
0.79254,21,0.11233
0.78502,21.5,0.11233
0.76853,22,0.11233
0.76184,22.5,0.11233
0.7861,23,0.11233
0.74229,24,0.11233
0.73639,24.5,0.11233
0.72625,25,0.11233
0.71834,25.5,0.11233
0.70639,26,0.11233
0.70778,26.5,0.11233
0.70192,27,0.11233
0.83124,18,0.10959
0.80082,19,0.10959
0.79651,19.5,0.10959
0.79348,20,0.10959
0.77224,20.5,0.10959
0.76011,21,0.10959
0.75447,21.5,0.10959
0.73913,22,0.10959
0.72918,22.5,0.10959
0.74724,23,0.10959
0.70117,24,0.10959
0.6791,24.5,0.10959
0.65392,25,0.10959
0.65352,25.5,0.10959
0.65986,26,0.10959
0.65506,26.5,0.10959
0.64281,27,0.10959
0.84418,18,0.10685
0.81041,19,0.10685
0.80453,19.5,0.10685
0.8001,20,0.10685
0.79011,20.5,0.10685
0.78128,21,0.10685
0.77803,21.5,0.10685
0.76476,22,0.10685
0.75631,22.5,0.10685
0.77905,23,0.10685
0.73115,24,0.10685
0.72659,24.5,0.10685
0.71412,25,0.10685
0.70687,25.5,0.10685
0.69817,26,0.10685
0.69388,26.5,0.10685
0.68504,27,0.10685
0.67466,27.5,0.10685
0.82045,18,0.10411
0.80781,19,0.10411
0.79768,19.5,0.10411
0.78294,20,0.10411
0.77816,20.5,0.10411
0.76785,21,0.10411
0.76407,21.5,0.10411
0.74987,22,0.10411
0.74113,22.5,0.10411
0.76131,23,0.10411
0.71228,24,0.10411
0.70816,24.5,0.10411
0.69582,25,0.10411
0.68565,25.5,0.10411
0.6772,26,0.10411
0.67311,26.5,0.10411
0.66425,27,0.10411
0.66512,27.5,0.10411
0.8412,18,0.10137
0.82916,19,0.10137
0.81053,19.5,0.10137
0.79691,20,0.10137
0.79347,20.5,0.10137
0.78418,21,0.10137
0.78154,21.5,0.10137
0.76813,22,0.10137
0.76028,22.5,0.10137
0.78201,23,0.10137
0.73399,24,0.10137
0.73088,24.5,0.10137
0.7194,25,0.10137
0.70698,25.5,0.10137
0.69972,26,0.10137
0.69693,26.5,0.10137
0.68938,27,0.10137
0.69175,27.5,0.10137
0.86573,18,0.09863
0.85972,19,0.09863
0.84742,19.5,0.09863
0.8309,20,0.09863
0.82469,20.5,0.09863
0.81321,21,0.09863
0.80864,21.5,0.09863
0.79365,22,0.09863
0.78908,22.5,0.09863
0.81352,23,0.09863
0.77011,24,0.09863
0.76897,24.5,0.09863
0.76272,25,0.09863
0.75518,25.5,0.09863
0.75263,26,0.09863
0.7515,26.5,0.09863
0.74573,27,0.09863
0.7268,27.5,0.09863
0.8487,18,0.09589
0.83442,19,0.09589
0.82884,19.5,0.09589
0.81744,20,0.09589
0.80914,20.5,0.09589
0.80254,21,0.09589
0.80266,21.5,0.09589
0.79103,22,0.09589
0.78509,22.5,0.09589
0.80998,23,0.09589
0.76753,24,0.09589
0.76586,24.5,0.09589
0.75551,25,0.09589
0.75091,25.5,0.09589
0.74797,26,0.09589
0.74956,26.5,0.09589
0.74624,27,0.09589
0.75023,27.5,0.09589
0.80563,18,0.093151
0.78653,19,0.093151
0.77451,19.5,0.093151
0.76701,20,0.093151
0.76181,20.5,0.093151
0.7575,21,0.093151
0.75323,21.5,0.093151
0.73734,22,0.093151
0.73287,22.5,0.093151
0.75469,23,0.093151
0.70824,24,0.093151
0.70272,24.5,0.093151
0.69183,25,0.093151
0.68286,25.5,0.093151
0.67856,26,0.093151
0.67517,26.5,0.093151
0.66337,27,0.093151
0.5983,27.5,0.093151
0.85602,18,0.090411
0.83955,19,0.090411
0.82886,19.5,0.090411
0.823,20,0.090411
0.81966,20.5,0.090411
0.81738,21,0.090411
0.81527,21.5,0.090411
0.80116,22,0.090411
0.79917,22.5,0.090411
0.8248,23,0.090411
0.78263,24,0.090411
0.77261,24.5,0.090411
0.76919,25,0.090411
0.76417,25.5,0.090411
0.76097,26,0.090411
0.77536,26.5,0.090411
0.78077,27,0.090411
0.78116,27.5,0.090411
0.867,18,0.087671
0.84414,19,0.087671
0.84151,19.5,0.087671
0.83187,20,0.087671
0.82512,20.5,0.087671
0.81264,21,0.087671
0.80857,21.5,0.087671
0.79266,22,0.087671
0.7888,22.5,0.087671
0.8172,23,0.087671
0.7708,24,0.087671
0.76634,24.5,0.087671
0.76021,25,0.087671
0.75248,25.5,0.087671
0.74991,26,0.087671
0.75182,26.5,0.087671
0.74521,27,0.087671
0.71823,27.5,0.087671
0.87498,18,0.084932
0.83865,19,0.084932
0.83765,19.5,0.084932
0.82897,20,0.084932
0.81466,20.5,0.084932
0.81092,21,0.084932
0.80726,21.5,0.084932
0.79136,22,0.084932
0.78763,22.5,0.084932
0.81652,23,0.084932
0.76918,24,0.084932
0.75651,24.5,0.084932
0.75038,25,0.084932
0.74246,25.5,0.084932
0.73621,26,0.084932
0.73787,26.5,0.084932
0.7307,27,0.084932
0.69951,27.5,0.084932
0.87697,18,0.082192
0.84469,19,0.082192
0.84609,19.5,0.082192
0.839,20,0.082192
0.8258,20.5,0.082192
0.81568,21,0.082192
0.81404,21.5,0.082192
0.80553,22,0.082192
0.79715,22.5,0.082192
0.81845,23,0.082192
0.76903,24,0.082192
0.76197,24.5,0.082192
0.75716,25,0.082192
0.75039,25.5,0.082192
0.74175,26,0.082192
0.74135,26.5,0.082192
0.73529,27,0.082192
0.73995,27.5,0.082192
0.88013,18,0.079452
0.86713,19,0.079452
0.86893,19.5,0.079452
0.86206,20,0.079452
0.84896,20.5,0.079452
0.83905,21,0.079452
0.83782,21.5,0.079452
0.8296,22,0.079452
0.82154,22.5,0.079452
0.85392,23,0.079452
0.80781,24,0.079452
0.80454,24.5,0.079452
0.7994,25,0.079452
0.7962,25.5,0.079452
0.79101,26,0.079452
0.79418,26.5,0.079452
0.79168,27,0.079452
0.79371,27.5,0.079452
0.93619,18,0.076712
0.92618,19,0.076712
0.93,19.5,0.076712
0.91413,20,0.076712
0.9038,20.5,0.076712
0.88831,21,0.076712
0.89149,21.5,0.076712
0.88023,22,0.076712
0.87641,22.5,0.076712
0.91533,23,0.076712
0.87532,24,0.076712
0.8763,24.5,0.076712
0.87539,25,0.076712
0.85738,25.5,0.076712
0.86497,26,0.076712
0.87713,26.5,0.076712
0.8799,27,0.076712
0.88752,27.5,0.076712
0.97244,18,0.073973
0.9561,19,0.073973
0.96768,19.5,0.073973
0.94405,20,0.073973
0.93981,20.5,0.073973
0.9196,21,0.073973
0.92195,21.5,0.073973
0.90925,22,0.073973
0.91243,22.5,0.073973
0.94388,23,0.073973
0.9045,24,0.073973
0.90347,24.5,0.073973
0.90546,25,0.073973
0.90569,25.5,0.073973
0.90819,26,0.073973
0.87559,26.5,0.073973
0.84036,27,0.073973
0.8404,27.5,0.073973
1.0512,18,0.071233
1.0235,19,0.071233
1.0302,19.5,0.071233
1.0158,20,0.071233
1.0075,20.5,0.071233
0.98447,21,0.071233
0.98404,21.5,0.071233
0.96937,22,0.071233
0.97101,22.5,0.071233
1.0017,23,0.071233
0.96088,24,0.071233
0.95975,24.5,0.071233
0.96197,25,0.071233
0.9626,25.5,0.071233
0.96576,26,0.071233
0.9332,26.5,0.071233
0.89812,27,0.071233
0.89934,27.5,0.071233
1.0986,18,0.068493
1.0657,19,0.068493
1.0702,19.5,0.068493
1.0542,20,0.068493
1.0446,20.5,0.068493
1.0204,21,0.068493
1.0191,21.5,0.068493
1.0111,22,0.068493
1.0115,22.5,0.068493
1.0476,23,0.068493
1.0094,24,0.068493
1.0072,24.5,0.068493
1.0131,25,0.068493
1.0128,25.5,0.068493
1.0154,26,0.068493
1.0242,26.5,0.068493
1.0237,27,0.068493
1.0291,27.5,0.068493
1.0997,18,0.065753
1.0648,19,0.065753
1.0685,19.5,0.065753
1.0514,20,0.065753
1.0408,20.5,0.065753
1.0154,21,0.065753
1.013,21.5,0.065753
1.0039,22,0.065753
1.0031,22.5,0.065753
1.0382,23,0.065753
0.99711,24,0.065753
0.99339,24.5,0.065753
0.99781,25,0.065753
0.99595,25.5,0.065753
0.99684,26,0.065753
1.0078,26.5,0.065753
1.009,27,0.065753
1.0123,27.5,0.065753
1.102,18,0.063014
1.0742,19,0.063014
1.0716,19.5,0.063014
1.0501,20,0.063014
1.035,20.5,0.063014
1.015,21,0.063014
1.0155,21.5,0.063014
1.0083,22,0.063014
1.0081,22.5,0.063014
1.0533,23,0.063014
1.0107,24,0.063014
1.0098,24.5,0.063014
1.0118,25,0.063014
1.016,25.5,0.063014
1.0181,26,0.063014
1.0261,26.5,0.063014
1.0283,27,0.063014
1.0361,27.5,0.063014
1.0637,28,0.063014
1.1456,18,0.060274
1.1125,19,0.060274
1.1078,19.5,0.060274
1.0845,20,0.060274
1.0779,20.5,0.060274
1.0733,21,0.060274
1.0698,21.5,0.060274
1.0594,22,0.060274
1.0564,22.5,0.060274
1.0938,23,0.060274
1.0481,24,0.060274
1.0414,24.5,0.060274
1.0428,25,0.060274
1.0423,25.5,0.060274
1.0401,26,0.060274
1.0443,26.5,0.060274
1.0428,27,0.060274
1.0547,27.5,0.060274
1.0719,28,0.060274
1.1723,18,0.057534
1.1444,19,0.057534
1.1291,19.5,0.057534
1.1206,20,0.057534
1.116,20.5,0.057534
1.1135,21,0.057534
1.1118,21.5,0.057534
1.1029,22,0.057534
1.1016,22.5,0.057534
1.118,23,0.057534
1.0876,24,0.057534
1.0881,24.5,0.057534
1.0822,25,0.057534
1.0843,25.5,0.057534
1.0845,26,0.057534
1.0912,26.5,0.057534
1.088,27,0.057534
1.0989,27.5,0.057534
1.0629,28,0.057534
1.2665,18,0.054795
1.2358,19,0.054795
1.2198,19.5,0.054795
1.2232,20,0.054795
1.2175,20.5,0.054795
1.2146,21,0.054795
1.2214,21.5,0.054795
1.2121,22,0.054795
1.2111,22.5,0.054795
1.2099,23,0.054795
1.2112,24,0.054795
1.213,24.5,0.054795
1.2134,25,0.054795
1.2174,25.5,0.054795
1.2242,26,0.054795
1.2336,26.5,0.054795
1.2332,27,0.054795
1.2516,27.5,0.054795
1.2566,28,0.054795
1.249,18,0.052055
1.1888,19,0.052055
1.1543,19.5,0.052055
1.1537,20,0.052055
1.1442,20.5,0.052055
1.1371,21,0.052055
1.1311,21.5,0.052055
1.118,22,0.052055
1.1129,22.5,0.052055
1.1071,23,0.052055
1.0981,24,0.052055
1.0941,24.5,0.052055
1.0885,25,0.052055
1.0859,25.5,0.052055
1.0814,26,0.052055
1.0836,26.5,0.052055
1.0795,27,0.052055
1.0737,27.5,0.052055
1.0899,28,0.052055
1.2864,18,0.049315
1.2295,19,0.049315
1.2242,19.5,0.049315
1.2108,20,0.049315
1.2019,20.5,0.049315
1.186,21,0.049315
1.1821,21.5,0.049315
1.1626,22,0.049315
1.1672,22.5,0.049315
1.1632,23,0.049315
1.1522,24,0.049315
1.1504,24.5,0.049315
1.1469,25,0.049315
1.1466,25.5,0.049315
1.1488,26,0.049315
1.1578,26.5,0.049315
1.1601,27,0.049315
1.1688,27.5,0.049315
1.1877,28,0.049315
1.2602,18,0.046575
1.2159,19,0.046575
1.2182,19.5,0.046575
1.1964,20,0.046575
1.1938,20.5,0.046575
1.1928,21,0.046575
1.1922,21.5,0.046575
1.183,22,0.046575
1.1821,22.5,0.046575
1.1731,23,0.046575
1.166,24,0.046575
1.1658,24.5,0.046575
1.1636,25,0.046575
1.1596,25.5,0.046575
1.1585,26,0.046575
1.1645,26.5,0.046575
1.1594,27,0.046575
1.1739,27.5,0.046575
1.1942,28,0.046575
1.3209,18,0.043836
1.2766,19,0.043836
1.2638,19.5,0.043836
1.2438,20,0.043836
1.2441,20.5,0.043836
1.2347,21,0.043836
1.2379,21.5,0.043836
1.2225,22,0.043836
1.2175,22.5,0.043836
1.2122,23,0.043836
1.1871,24,0.043836
1.1862,24.5,0.043836
1.1833,25,0.043836
1.1787,25.5,0.043836
1.1773,26,0.043836
1.1785,26.5,0.043836
1.1731,27,0.043836
1.1836,27.5,0.043836
1.2044,28,0.043836
1.3247,18,0.041096
1.2766,19,0.041096
1.2618,19.5,0.041096
1.2544,20,0.041096
1.2508,20.5,0.041096
1.2379,21,0.041096
1.2376,21.5,0.041096
1.219,22,0.041096
1.2106,22.5,0.041096
1.2094,23,0.041096
1.1954,24,0.041096
1.1894,24.5,0.041096
1.1815,25,0.041096
1.1772,25.5,0.041096
1.1757,26,0.041096
1.1765,26.5,0.041096
1.1702,27,0.041096
1.1347,27.5,0.041096
1.1603,28,0.041096
1.2719,18,0.038356
1.2435,19,0.038356
1.2369,19.5,0.038356
1.2203,20,0.038356
1.2248,20.5,0.038356
1.2049,21,0.038356
1.2005,21.5,0.038356
1.1866,22,0.038356
1.1741,22.5,0.038356
1.1698,23,0.038356
1.1628,24,0.038356
1.159,24.5,0.038356
1.1527,25,0.038356
1.1548,25.5,0.038356
1.1537,26,0.038356
1.1594,26.5,0.038356
1.1523,27,0.038356
1.152,27.5,0.038356
1.1719,28,0.038356
1.3461,18,0.035616
1.3185,19,0.035616
1.2925,19.5,0.035616
1.261,20,0.035616
1.2728,20.5,0.035616
1.2701,21,0.035616
1.2686,21.5,0.035616
1.2465,22,0.035616
1.2371,22.5,0.035616
1.2363,23,0.035616
1.2217,24,0.035616
1.2154,24.5,0.035616
1.2071,25,0.035616
1.2025,25.5,0.035616
1.2008,26,0.035616
1.2066,26.5,0.035616
